country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Austria,,elan.justiz.gv.at,https://elan.justiz.gv.at/toolbox/Account/Login?ReturnUrl=%2Ftoolbox%2F,FALSE,0.82,0.94,0.96,0.9
Austria,,esa.ooe.gv.at,https://esa.ooe.gv.at/,TRUE,0.98,0.64,0.93,0.82
Austria,,eule.bmbwf.gv.at,https://eule.bmbwf.gv.at/,TRUE,0.43,0.78,0.78,0.91
Austria,,finanzonline.bmf.gv.at,https://finanzonline.bmf.gv.at/,TRUE,0.58,0.96,1,0.91
Austria,,finanzonline.bmf.gv.at,https://finanzonline.bmf.gv.at/fon/login.do,FALSE,0.5,0.96,1,0.91
Austria,,finanzonline.bmf.gv.at,https://finanzonline.bmf.gv.at/fon/oautheidlogin.do,FALSE,0.76,1,0.96,0.83
Austria,,finanzprokuratur.bmf.gv.at,https://finanzprokuratur.bmf.gv.at/,TRUE,0.6,1,1,0.92
Austria,,finanzprokuratur.bmf.gv.at,https://finanzprokuratur.bmf.gv.at/public/anwalt-berater-der-republik.html,FALSE,0.79,1,1,0.92
Austria,,findok.bmf.gv.at,https://findok.bmf.gv.at/,TRUE,0.24,0.86,1,0.83
Austria,,findok.bmf.gv.at,https://findok.bmf.gv.at/findok/volltext(suche:Standardsuche)?dokumentId=ed16201b-7142-4844-b788-b00872fdf846&segmentId=9eb59156-584d-4465-bc2a-049dda4f53d2&indexName=findok-bmf&konsehId=8202052d-b3c5-437f-b15f-26565e2cdb95&recordId=9eb59156-584d-4465-bc2a-049dda4f53d2&searchRequest=%7B%22suchbegriff%22:%22ALL%22%7D,FALSE,0.27,0.84,0.96,0.75
Austria,,findok.bmf.gv.at,https://findok.bmf.gv.at/neuInFindokBmf(suche:Standardsuche)?aggregationsName=0.dokument.appdat.von&aggregationsName=0.dokument.appdat.bis&aggregationsValues=6&aggregationsValues=8,FALSE,0.04,0.86,1,0.83
Austria,,fon-moss.bmf.gv.at,https://fon-moss.bmf.gv.at/,TRUE,0.99,0.55,0.85,0.8
Austria,,formularbestellung.bmf.gv.at,https://formularbestellung.bmf.gv.at/,TRUE,1,0.55,0.85,0.8
Austria,,forschungsnetzwerk.ams.at,https://forschungsnetzwerk.ams.at/,TRUE,0.73,1,1,0.82
