country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Czech Republic,,chytra.olomouc.eu,https://chytra.olomouc.eu/traffic?filters%5B0%5D=roadworks&filters%5B1%5D=closure&filters%5B2%5D=detour&filters%5B3%5D=accident&filters%5B4%5D=trafficlevel,FALSE,0.62,0.75,0.96,1
Czech Republic,,ciselniky.dasta.mzcr.cz,https://ciselniky.dasta.mzcr.cz/,TRUE,0.75,0.73,0.81,0.82
Czech Republic,,ciselniky.dasta.mzcr.cz,https://ciselniky.dasta.mzcr.cz/CD_DS4/zmeny/DS4_zmeny_od_upgrade.htm,FALSE,1,0.66,0.93,0.8
Czech Republic,,cistaova.ostrava.cz,https://cistaova.ostrava.cz/,TRUE,0.7,0.9,0.93,1
Czech Republic,,cistaova.ostrava.cz,https://cistaova.ostrava.cz/?page_id=39664&kategorie=7,FALSE,0.47,0.88,0.96,1
Czech Republic,,cites.mzp.cz,https://cites.mzp.cz/,TRUE,0.55,0.78,0.78,0.91
Czech Republic,,cites.mzp.cz,https://cites.mzp.cz/cites3/cites3.nsf/Page.xsp?pageName=createregcert,FALSE,0.55,0.78,0.78,0.91
Czech Republic,,cites.mzp.cz,https://cites.mzp.cz/cites3/cites3.nsf/index.xsp,FALSE,0.25,0.78,0.75,0.91
Czech Republic,,cloud.liberec.cz,https://cloud.liberec.cz/,TRUE,0.59,0.84,0.82,0.54
Czech Republic,,cloud.ostrava.cz,https://cloud.ostrava.cz/,TRUE,0.36,1,0.82,0.54
Czech Republic,,cobude.brno.cz,https://cobude.brno.cz/,TRUE,0.25,0.81,0.96,0.92
Czech Republic,,cobude.brno.cz,https://cobude.brno.cz/ochrana-osobnich-udaju/,FALSE,0.24,0.82,0.96,1
Czech Republic,,cobude.brno.cz,https://cobude.brno.cz/vyznamne-projekty?kategorie=zivotni-prostredi,FALSE,0.48,0.86,0.96,1
Czech Republic,,cosedeje.brno.cz,https://cosedeje.brno.cz/,TRUE,0.79,0.95,1,0.85
Czech Republic,,cosedeje.brno.cz,https://cosedeje.brno.cz/w/svetovy-sampionat-buracivych-motoru-a-rychle-jizdy-se-po-peti-letech-vraci-na-masarykuv-okruh-atmosferu-prenese-i-na-namesti-svobody,FALSE,0.93,0.91,1,0.92
Czech Republic,,cro.justice.cz,https://cro.justice.cz/,TRUE,0.68,0.93,1,0.83
Czech Republic,,crzp.mzp.cz,https://crzp.mzp.cz/,TRUE,0.56,1,0.96,0.85
Czech Republic,,crzp.mzp.cz,https://crzp.mzp.cz/portal/provozni-doba-telefonicke-podpory-v-cervenci-a-srpnu/,FALSE,0.77,1,0.96,0.85
Czech Republic,,crzp.mzp.cz,https://crzp.mzp.cz/registrace,FALSE,0.53,0.87,1,0.83
Czech Republic,,css.brno.cz,https://css.brno.cz/,TRUE,0.83,0.87,0.82,0.92
Czech Republic,,css.brno.cz,https://css.brno.cz/dozp/hlavni-strana-sluzby-pro-osoby-s-potrebou-pomoci,FALSE,0.79,0.85,0.82,0.92
Czech Republic,,data.brno.cz,https://data.brno.cz/,TRUE,0.25,0.86,0.93,0.92
Czech Republic,,data.brno.cz,https://data.brno.cz/pages/obyvatelstvo-a-bydleni,FALSE,0.01,0.86,0.93,0.92
Czech Republic,,data.brno.cz,https://data.brno.cz/search?collection=Dataset,FALSE,0.01,0.92,0.96,0.92
Czech Republic,,data.mpsv.cz,https://data.mpsv.cz/,TRUE,0.79,0.96,0.75,0.92
Czech Republic,,data.mpsv.cz,https://data.mpsv.cz/web/data/kolektivni-vyjednavani,FALSE,0.84,0.86,0.74,0.92
Czech Republic,,data.praha.eu,https://data.praha.eu/,TRUE,0.76,0.95,0.79,1
Czech Republic,,data.praha.eu,https://data.praha.eu/praha-v-cislech,FALSE,0.4,0.95,0.78,1
Czech Republic,,data.praha.eu,https://data.praha.eu/praha-v-cislech/delka-cyklotras-v-praze,FALSE,0.55,0.9,0.75,1
Czech Republic,,databaze.opvvv.msmt.cz,https://databaze.opvvv.msmt.cz/,TRUE,0.77,0.92,0.74,0.91
