country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Iceland,,innri.reykjavik.is,https://innri.reykjavik.is/is,FALSE,0.86,0.89,1,0.92
Iceland,,island.is,https://island.is/,TRUE,0.75,1,0.96,1
Iceland,,island.is,https://island.is/innskraning-umbod-og-adgangsstyring-a-island-is,FALSE,0.6,1,0.96,1
Iceland,,knattspyrna.keflavik.is,https://knattspyrna.keflavik.is/,TRUE,0.28,0.85,0.96,0.83
Iceland,,langholtsskoli.reykjavik.is,https://langholtsskoli.reykjavik.is/,TRUE,0.64,0.96,1,1
Iceland,,langholtsskoli.reykjavik.is,https://langholtsskoli.reykjavik.is/en/langholtsskoli,FALSE,0.65,0.96,1,0.92
Iceland,,langholtsskoli.reykjavik.is,https://langholtsskoli.reykjavik.is/frettir/2025/regnbogavottun-0,FALSE,0.63,0.95,1,1
Iceland,,lukrgatt.reykjavik.is,https://lukrgatt.reykjavik.is/,TRUE,0.98,0.86,0.93,0.91
Iceland,,lyfsedlar.landlaeknir.is,https://lyfsedlar.landlaeknir.is/,TRUE,0.9,1,0.81,0.83
Iceland,,m.althingi.is,https://m.althingi.is/,TRUE,0.72,0.97,0.82,0.91
Iceland,,m.althingi.is,https://m.althingi.is/fundirogheimsoknir/,FALSE,0.73,1,0.82,0.9
Iceland,,melaskoli.reykjavik.is,https://melaskoli.reykjavik.is/,TRUE,0.64,0.96,1,1
Iceland,,melaskoli.reykjavik.is,https://melaskoli.reykjavik.is/en/melaskoli,FALSE,0.64,0.96,1,0.92
Iceland,,melaskoli.reykjavik.is,https://melaskoli.reykjavik.is/frettir/2025/skolasetning-22-agust,FALSE,0.58,0.95,1,1
Iceland,,menning.kopavogur.is,https://menning.kopavogur.is/,TRUE,0.65,0.9,0.96,1
Iceland,,menning.kopavogur.is,https://menning.kopavogur.is/event_umbrella/sumar-i-kopavogi/,FALSE,0.61,0.88,0.96,0.92
Iceland,,minarsidur.hafnarfjordur.is,https://minarsidur.hafnarfjordur.is/,TRUE,0.58,0.9,0.96,0.82
Iceland,,minarsidur.mos.is,https://minarsidur.mos.is/,TRUE,0.56,1,0.96,0.91
Iceland,,minarsidur.reykjavik.is,https://minarsidur.reykjavik.is/,TRUE,0.65,1,0.82,0.91
Iceland,,minarsidur.reykjavik.is,https://minarsidur.reykjavik.is/bug-report,FALSE,0.75,0.94,0.82,0.91
Iceland,,mitt.samgongustofa.is,https://mitt.samgongustofa.is/,TRUE,0.93,0.72,1,0.83
Iceland,,mml.reykjavik.is,https://mml.reykjavik.is/,TRUE,0.6,0.88,0.96,0.85
Iceland,,mml.reykjavik.is,https://mml.reykjavik.is/?s=,FALSE,0.57,0.79,0.96,0.42
Iceland,,mml.reykjavik.is,https://mml.reykjavik.is/starfsthroun/,FALSE,0.57,0.83,1,0.85
Iceland,,mos.is,https://mos.is/,TRUE,0.61,0.91,0.75,0.92
Iceland,,mos.is,https://mos.is/mannlif/vidburdir/sumarlestur-2025/,FALSE,0.52,0.85,0.79,0.75
Iceland,,mos.is,https://mos.is/stjornsysla/baejarstjorn-rad-og-nefndir/fundargerdir,FALSE,0.73,0.9,0.78,0.83
Iceland,,nyr.minarsidur.vinnumalastofnun.is,https://nyr.minarsidur.vinnumalastofnun.is/,TRUE,0.6,0.76,0.82,0.91
Iceland,,px.hagstofa.is,https://px.hagstofa.is/,TRUE,0.64,0.9,0.71,0.91
Iceland,,px.hagstofa.is,https://px.hagstofa.is/pxen/,FALSE,0.7,0.95,0.71,0.91
