country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Greece,,adespota.cityofathens.gr,https://adespota.cityofathens.gr/,TRUE,0.69,0.67,1,1
Greece,,adespota.cityofathens.gr,https://adespota.cityofathens.gr/pxl-service-category/strays-for-adoption/,FALSE,0.79,0.77,1,1
Greece,,adimotikou.eservices.minedu.gov.gr,https://adimotikou.eservices.minedu.gov.gr/,TRUE,0.62,1,1,1
Greece,,adoptastray.gov.gr,https://adoptastray.gov.gr/,TRUE,0.59,0.58,0.79,0.67
Greece,,aeda.apps.gov.gr,https://aeda.apps.gov.gr/,TRUE,0.49,1,1,0.82
Greece,,aftepaggelti.services.gov.gr,https://aftepaggelti.services.gov.gr/,TRUE,0.69,0.97,1,0.91
Greece,,aftepaggelti.services.gov.gr,https://aftepaggelti.services.gov.gr/start,FALSE,0.64,1,1,0.82
Greece,,aftodioikisi.ypes.gr,https://aftodioikisi.ypes.gr/,TRUE,0.9,0.88,0.89,0.91
Greece,,agan.gov.gr,https://agan.gov.gr/,TRUE,0.49,0.93,0.74,0.83
Greece,,agan.gov.gr,https://agan.gov.gr/%CE%B4%CE%B9%CE%AE%CE%BC%CE%B5%CF%81%CE%BF-%CE%B5%CE%BF%CF%81%CF%84%CE%B1%CF%83%CF%84%CE%B9%CE%BA%CF%8E%CE%BD-%CE%B5%CE%BA%CE%B4%CE%B7%CE%BB%CF%8E%CF%83%CE%B5%CF%89%CE%BD-%CE%B3%CE%B9%CE%B1-%CF%84%CE%BF%CF%85%CF%82-%CF%80%CE%BF%CE%BB%CE%B9%CE%BF%CF%8D%CF%87%CE%BF%CF%85%CF%82-%CE%B1%CE%B3%CE%AF%CE%BF%CF%85%CF%82-%CE%B1%CE%BD%CE%B1%CF%81%CE%B3%CF%8D%CF%81%CE%BF%CF%85%CF%82-,FALSE,0.66,0.82,0.78,0.83
Greece,,agios-efstratios.gov.gr,https://agios-efstratios.gov.gr/,TRUE,0.57,0.76,0.96,0.92
Greece,,agios-efstratios.gov.gr,https://agios-efstratios.gov.gr/epikoinonia/,FALSE,0.71,0.85,0.96,0.92
Greece,,agios-efstratios.gov.gr,https://agios-efstratios.gov.gr/places/marasleios-scholi/,FALSE,0.33,0.84,0.96,0.92
Greece,,agora.mfa.gr,https://agora.mfa.gr/,TRUE,0.55,0.93,0.93,0.85
Greece,,agora.mfa.gr,https://agora.mfa.gr/covid-19,FALSE,0.6,0.8,0.93,0.77
Greece,,agora.mfa.gr,https://agora.mfa.gr/news/%CE%B3%CE%BD%CE%BF%CF%85%CF%83-%CF%80%CF%81%CE%B1%CF%84%CF%84%CE%B5-%CE%B4%CE%B5%CE%BB%CF%84%CE%AF%CE%BF-%CE%B5%CF%80%CE%B9%CF%87%CE%B5%CE%B9%CF%81%CE%B7%CE%BC%CE%B1%CF%84%CE%B9%CE%BA%CF%8E%CE%BD-%CF%80%CE%BB%CE%B7%CF%81%CE%BF%CF%86%CE%BF%CF%81%CE%B9%CF%8E%CE%BD-%CE%B9%CE%BF%CF%85%CE%BD%CE%AF%CE%BF%CF%85-2025,FALSE,0.29,0.83,0.93,0.85
Greece,,agrinio.gov.gr,https://agrinio.gov.gr/,TRUE,0.55,0.82,0.54,0.83
Greece,,agrinio.gov.gr,https://agrinio.gov.gr/agrinio/agrinio_contact.php,FALSE,0.56,0.84,0.7,0.92
Greece,,agrinio.gov.gr,https://agrinio.gov.gr/agrinionews/main_post_one.php?id=28850&id1=%CE%9D%CE%95%CE%91-%CE%91%CE%9D%CE%91%CE%9A%CE%9F%CE%99%CE%9D%CE%A9%CE%A3%CE%95%CE%99%CE%A3,FALSE,0.33,0.86,0.57,0.92
Greece,,agrophone.minagric.gr,https://agrophone.minagric.gr/,TRUE,0.77,0.73,0.93,0.67
Greece,,agrophone.minagric.gr,https://agrophone.minagric.gr/ePhoneBook/index.jsp,FALSE,0.85,0.73,0.93,0.67
Greece,,aisgr.hasp.gov.gr,https://aisgr.hasp.gov.gr/,TRUE,0.94,1,0.96,0.9
Greece,,aitimata.dimoskarditsas.gov.gr,https://aitimata.dimoskarditsas.gov.gr/,TRUE,0.59,0.94,1,0.82
Greece,,aitimata.rhodes.gr,https://aitimata.rhodes.gr/,TRUE,0.57,0.9,1,0.82
Greece,,aitiseis-dhmoi.services.gov.gr,https://aitiseis-dhmoi.services.gov.gr/,TRUE,0.88,0.94,1,0.82
Greece,,aitiseis-dhmoi.services.gov.gr,https://aitiseis-dhmoi.services.gov.gr/start,FALSE,0.76,0.96,1,0.82
Greece,,aitiseis-eterodimotes.ypes.gov.gr,https://aitiseis-eterodimotes.ypes.gov.gr/,TRUE,0.62,0.88,0.96,0.75
