country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Denmark,,aofaerger.slagelse.dk,https://aofaerger.slagelse.dk/,TRUE,0.59,0.96,0.96,0.92
Denmark,,aofaerger.slagelse.dk,https://aofaerger.slagelse.dk/da/,FALSE,0.42,0.96,0.96,0.92
Denmark,,aofaerger.slagelse.dk,https://aofaerger.slagelse.dk/da/stigsnaes-havn/,FALSE,0.55,0.96,0.96,1
Denmark,,applyvisa.um.dk,https://applyvisa.um.dk/,TRUE,0.65,0.76,1,0.67
Denmark,,applyvisa.um.dk,https://applyvisa.um.dk/NVP.App/frontpage/14027,FALSE,0.81,0.81,1,0.67
Denmark,,appswitch.mitid.dk,https://appswitch.mitid.dk/,TRUE,1,0.81,0.96,0.9
Denmark,,apv.at.dk,https://apv.at.dk/,TRUE,0.81,0.97,1,0.82
Denmark,,apv.at.dk,https://apv.at.dk/Datasikkerhed,FALSE,0.8,0.95,1,0.82
Denmark,,arbejdsmiljoe.kk.dk,https://arbejdsmiljoe.kk.dk/,TRUE,0.68,0.92,0.96,0.92
Denmark,,arbejdsmiljoe.kk.dk,https://arbejdsmiljoe.kk.dk/nyheder/aktiviteter-i-foraaret-2025,FALSE,0.67,0.92,1,1
Denmark,,arbejdsmiljoe.kk.dk,https://arbejdsmiljoe.kk.dk/saerlige-indsatser/ps-indsats-for-psykisk-sundhed-i-koebenhavns-kommune,FALSE,0.65,0.92,1,1
Denmark,,arkitektur.digst.dk,https://arkitektur.digst.dk/,TRUE,0.55,0.96,0.89,0.92
Denmark,,arkitektur.digst.dk,https://arkitektur.digst.dk/principper-og-regler,FALSE,0.86,0.96,0.93,1
Denmark,,arrangementer.gentofte.dk,https://arrangementer.gentofte.dk/,TRUE,0.61,1,0.96,0.92
Denmark,,arrangementer.gentofte.dk,https://arrangementer.gentofte.dk/perl/arrmore/type-gentofte5?ArrNr=18896871,FALSE,0.65,0.96,0.96,1
Denmark,,arrangementer.gentofte.dk,https://arrangementer.gentofte.dk/perl/huskeliste/type-gentofte5,FALSE,0.41,0.88,0.96,0.61
Denmark,,arrangoer.aarhus.dk,https://arrangoer.aarhus.dk/,TRUE,0.53,0.88,0.93,0.83
Denmark,,arrangoer.aarhus.dk,https://arrangoer.aarhus.dk/det-praktiske,FALSE,0.25,0.91,0.93,0.83
Denmark,,arrangoer.aarhus.dk,https://arrangoer.aarhus.dk/markedsfoering,FALSE,0.55,0.88,0.93,0.83
Denmark,,at.dk,https://at.dk/,TRUE,0.76,0.95,1,0.92
Denmark,,at.dk,https://at.dk/nyheder/2025/05/anbefalinger-skal-bidrage-til-at-faerre-kommer-til-skade-naar-de-arbejder-med-maskiner-i-landbruget/,FALSE,0.88,1,1,0.92
Denmark,,atkweb.politi.dk,https://atkweb.politi.dk/,TRUE,1,0.51,0.89,0.91
Denmark,,atkweb.politi.dk,https://atkweb.politi.dk/default.aspx?Disconnect=1,FALSE,0.97,0.76,0.89,1
Denmark,,atletion.aarhus.dk,https://atletion.aarhus.dk/,TRUE,0.58,0.91,0.93,0.83
Denmark,,atletion.aarhus.dk,https://atletion.aarhus.dk/faciliteter,FALSE,0.31,0.92,0.93,0.83
Denmark,,atletion.aarhus.dk,https://atletion.aarhus.dk/leje-og-booking,FALSE,0.62,0.92,0.93,0.83
Denmark,,australien.um.dk,https://australien.um.dk/,TRUE,0.82,0.96,0.96,0.85
Denmark,,australien.um.dk,https://australien.um.dk/nyheder/embassy-and-consulate-closing-dates,FALSE,0.89,0.96,0.96,0.92
Denmark,,bakkegaarden.randers.dk,https://bakkegaarden.randers.dk/,TRUE,0.94,0.94,1,0.92
Denmark,,bakkegaarden.randers.dk,https://bakkegaarden.randers.dk/bo-paa-bakkegaarden/,FALSE,0.87,0.94,0.81,1
Denmark,,bakkegaarden.randers.dk,https://bakkegaarden.randers.dk/soeg/?prevPageId=32971,FALSE,0.39,0.88,1,0.91
Denmark,,ballerup.dk,https://ballerup.dk/,TRUE,0.68,0.93,0.96,0.85
Denmark,,ballerup.dk,https://ballerup.dk/borger,FALSE,0.65,0.85,0.96,0.85
Denmark,,ballerup.dk,https://ballerup.dk/borger/affald/selvbetjening-affald,FALSE,0.68,0.92,0.96,0.92
Denmark,,bangladesh.um.dk,https://bangladesh.um.dk/,TRUE,0.84,0.96,0.96,0.92
Denmark,,bangladesh.um.dk,https://bangladesh.um.dk/om-os,FALSE,0.89,0.96,0.96,0.92
Denmark,,basement.kk.dk,https://basement.kk.dk/,TRUE,0.7,0.92,1,1
Denmark,,basement.kk.dk,https://basement.kk.dk/cookiepolitik,FALSE,0.87,0.96,1,1
Denmark,,bedermallingdagtilbud.aarhus.dk,https://bedermallingdagtilbud.aarhus.dk/,TRUE,0.54,0.94,0.96,0.83
Denmark,,bedermallingdagtilbud.aarhus.dk,https://bedermallingdagtilbud.aarhus.dk/kontakt,FALSE,0.61,0.94,0.96,0.83
Denmark,,bedstsammen.kk.dk,https://bedstsammen.kk.dk/,TRUE,0.84,0.92,1,0.92
Denmark,,bedstsammen.kk.dk,https://bedstsammen.kk.dk/om-bedst-sammen,FALSE,0.86,0.92,1,1
Denmark,,bedstsammen.kk.dk,https://bedstsammen.kk.dk/skole/overgang-til-ungdomsuddannelse,FALSE,0.54,0.92,1,0.92
Denmark,,befordring.rn.dk,https://befordring.rn.dk/,TRUE,0.54,0.81,1,0.83
Denmark,,befordring.rn.dk,https://befordring.rn.dk/guide,FALSE,0.62,0.83,1,0.83
Denmark,,befordring.rsyd.dk,https://befordring.rsyd.dk/,TRUE,0.68,0.81,1,0.83
Denmark,,befordring.rsyd.dk,https://befordring.rsyd.dk/steps/apply,FALSE,0.7,0.86,1,0.83
Denmark,,behandlingseffekt.regionh.dk,https://behandlingseffekt.regionh.dk/,TRUE,0.19,0.67,0.74,0.82
