domain,source
merkur.mkgp.gov.si,swh_gov_domains
mfauth.gov.si,swh_gov_domains
migra-test.mnz.gov.si,swh_gov_domains
migra.mnz.gov.si,swh_gov_domains
miniblagajna-test.fu.gov.si,swh_gov_domains
miniblagajna.fu.gov.si,swh_gov_domains
mirs-info.gov.si,swh_gov_domains
mju.gov.si,swh_gov_domains
mkgp-crc.mkgp.gov.si,swh_gov_domains
mkgptraveler.mkgp.gov.si,swh_gov_domains
mksid.ursjv.gov.si,swh_gov_domains
mmz-sen.mzz.gov.si,swh_gov_domains
mobile.mzz.gov.si,swh_gov_domains
mojintra.gov.si,swh_gov_domains
mokrclb.arso.gov.si,swh_gov_domains
mope.dovoljenja.gov.si,swh_gov_domains
moped-plus.gov.si,swh_gov_domains
mp.gov.si,swh_gov_domains
mrcc-test.up.gov.si,swh_gov_domains
mrcc.up.gov.si,swh_gov_domains
msc.arso.gov.si,swh_gov_domains
muza.gov.si,swh_gov_domains
mvn.e-prostor.gov.si,swh_gov_domains
mztraveler.mz.gov.si,swh_gov_domains
mzz-ass.mzz.gov.si,swh_gov_domains
mzz-mdm.mzz.gov.si,swh_gov_domains
mzz-mdm.mzz.mzz.gov.si,swh_gov_domains
mzz-mobile.mzz.gov.si,swh_gov_domains
mzz-sen.mzz.gov.si,swh_gov_domains
mzz.gov.si,swh_gov_domains
narava.arso.gov.si,swh_gov_domains
narcisdis.arso.gov.si,swh_gov_domains
narcispro.arso.gov.si,swh_gov_domains
navodila.ema.arr.gov.si,swh_gov_domains
neo-test.gov.si,swh_gov_domains
neo.gov.si,swh_gov_domains
nerdcp-test.gov.si,swh_gov_domains
nerdcp.gov.si,swh_gov_domains
nio.gov.si,swh_gov_domains
nm-sola.gov.si,swh_gov_domains
nm.gov.si,swh_gov_domains
obravnave.mp.gov.si,swh_gov_domains
oddo.gov.si,swh_gov_domains
odpadki.arso.gov.si,swh_gov_domains
odprtipodatki.gov.si,swh_gov_domains
opsi.gov.si,swh_gov_domains
ovn.gu.gov.si,swh_gov_domains
ovn.gurs.sigov.si,swh_gov_domains
owa.ess.gov.si,swh_gov_domains
owa.gov.si,swh_gov_domains
owadwn.gov.si,swh_gov_domains
paka3.mszs.sigov.si,swh_gov_domains
pdc-test.gov.si,swh_gov_domains
pelagus.up.gov.si,swh_gov_domains
peps.mju.gov.si,swh_gov_domains
pgc.gov.si,swh_gov_domains
pgc.sigov.si,swh_gov_domains
pgc2.gov.si,swh_gov_domains
pgc2.sigov.si,swh_gov_domains
pgc3.gov.si,swh_gov_domains
pgc4.gov.si,swh_gov_domains
pgc4.sigov.si,swh_gov_domains
pgc5.gov.si,swh_gov_domains
pgc5.sigov.si,swh_gov_domains
pgc6.gov.si,swh_gov_domains
podatkovnasoba.gov.si,swh_gov_domains
podpora.ema.arr.gov.si,swh_gov_domains
podpora.gov.si,swh_gov_domains
podpora.sigov.si,swh_gov_domains
porocanje.surs.gov.si,swh_gov_domains
portal-sola.evs.gov.si,swh_gov_domains
portal.evs.gov.si,swh_gov_domains
posta.gov.si,swh_gov_domains
posta.svez.gov.si,swh_gov_domains
potential.jep.gov.si,swh_gov_domains
potresi-be-test.arso.gov.si,swh_gov_domains
potresi-be.arso.gov.si,swh_gov_domains
potresi-test.arso.gov.si,swh_gov_domains
potresnik-test.arso.gov.si,swh_gov_domains
potresnik.arso.gov.si,swh_gov_domains
pravosodni-supervisor.mp.gov.si,swh_gov_domains
pravosodni-supervizor.mp.gov.si,swh_gov_domains
predlagamvladi.gov.si,swh_gov_domains
pregled.arsktrp.gov.si,swh_gov_domains
prekrskovniorgan.mop.gov.si,swh_gov_domains
prenos.mm.gov.si,swh_gov_domains
presojaucinkov.gov.si,swh_gov_domains
preveriracun.fu.gov.si,swh_gov_domains
prijava-test.arso.gov.si,swh_gov_domains
prijava.arso.gov.si,swh_gov_domains
probis.gov.si,swh_gov_domains
projekt.e-prostor.gov.si,swh_gov_domains
prostor-s.gov.si,swh_gov_domains
prostor.gov.si,swh_gov_domains
prostor2.gov.si,swh_gov_domains
prostor3.gov.si,swh_gov_domains
prostor3.sigov.si,swh_gov_domains
prostor4.gov.si,swh_gov_domains
prostor6.gu.gov.si,swh_gov_domains
ps.mp.gov.si,swh_gov_domains
raba.gu.gov.si,swh_gov_domains
rafo-test.ca.sigov.si,swh_gov_domains
revoked.si-trust.gov.si,swh_gov_domains
rmsn-sola.ekultura.gov.si,swh_gov_domains
rmsn-test.ekultura.gov.si,swh_gov_domains
rmsn-test.ekultura.sigov.si,swh_gov_domains
rmsn.ekultura.gov.si,swh_gov_domains
rp.arso.gov.si,swh_gov_domains
rtes.arso.gov.si,swh_gov_domains
