domain,source
expert.economy.gov.ru,swh_gov_domains
expert.minpromtorg.gov.ru,swh_gov_domains
exwaye-mra.khv.gov.ru,swh_gov_domains
exwaye.khv.gov.ru,swh_gov_domains
fadm.gov.ru,swh_gov_domains
fadn.gov.ru,swh_gov_domains
fano.gov.ru,swh_gov_domains
fas.gov.ru,swh_gov_domains
fgis.economy.gov.ru,swh_gov_domains
fgistp.economy.gov.ru,swh_gov_domains
fgistp.mnp.economy.gov.ru,swh_gov_domains
fgistp.mnp.test.economy.gov.ru,swh_gov_domains
fgistp.test.economy.gov.ru,swh_gov_domains
files.msp.economy.gov.ru,swh_gov_domains
filexch01.minobrnauki.gov.ru,swh_gov_domains
fin.rosnedra.gov.ru,swh_gov_domains
fms.gov.ru,swh_gov_domains
fpi.gov.ru,swh_gov_domains
fresh-bgu.minfin.rk.gov.ru,swh_gov_domains
fsa.gov.ru,swh_gov_domains
gasu.gov.ru,swh_gov_domains
genproc.gov.ru,swh_gov_domains
geoportal.rgis.rk.gov.ru,swh_gov_domains
geoportal.rgistest.rk.gov.ru,swh_gov_domains
gfs.gov.ru,swh_gov_domains
ggs.sakha.gov.ru,swh_gov_domains
gibdd.sakha.gov.ru,swh_gov_domains
gisp.gov.ru,swh_gov_domains
gistek.rosenergo.gov.ru,swh_gov_domains
gitlab.rpn.gov.ru,swh_gov_domains
gkcp.sakha.gov.ru,swh_gov_domains
gkgeo.sakha.gov.ru,swh_gov_domains
gkgosz.sakha.gov.ru,swh_gov_domains
gkinpn.sakha.gov.ru,swh_gov_domains
gkobzgn.sakha.gov.ru,swh_gov_domains
gku.sakha.gov.ru,swh_gov_domains
gkyu.sakha.gov.ru,swh_gov_domains
gkzn.sakha.gov.ru,swh_gov_domains
glava.sakha.gov.ru,swh_gov_domains
gosalcogol.sakha.gov.ru,swh_gov_domains
goscomnas.sakha.gov.ru,swh_gov_domains
gosinvest.open.gov.ru,swh_gov_domains
gossluzhba.gov.ru,swh_gov_domains
goszakupki.open.gov.ru,swh_gov_domains
gov.ru,swh_gov_domains
guest.khv.gov.ru,swh_gov_domains
guestc.khv.gov.ru,swh_gov_domains
gueste.khv.gov.ru,swh_gov_domains
gvp.gov.ru,swh_gov_domains
gw.fas.gov.ru,swh_gov_domains
gw4.fas.gov.ru,swh_gov_domains
hani.sakha.gov.ru,swh_gov_domains
hd.rpn.gov.ru,swh_gov_domains
hr-reserve.fas.gov.ru,swh_gov_domains
iap.genproc.gov.ru,swh_gov_domains
iap2013.genproc.gov.ru,swh_gov_domains
iap2015.genproc.gov.ru,swh_gov_domains
ias.mon.gov.ru,swh_gov_domains
iasmongov.ru,swh_gov_domains
igramin.sakha.gov.ru,swh_gov_domains
iiot.gov.ru,swh_gov_domains
ikr.msp.economy.gov.ru,swh_gov_domains
iltumen.sakha.gov.ru,swh_gov_domains
imap.atd.gov.ru,swh_gov_domains
imap.atr.gov.ru,swh_gov_domains
ipriem.genproc.gov.ru,swh_gov_domains
irk.gov.ru,swh_gov_domains
is.mon.gov.ru,swh_gov_domains
is.rossvyaz.gov.ru,swh_gov_domains
isga.obrnadzor.gov.ru,swh_gov_domains
iu-upch.sakha.gov.ru,swh_gov_domains
iu-upkm.sakha.gov.ru,swh_gov_domains
iu-uppr.sakha.gov.ru,swh_gov_domains
iu-upzp.sakha.gov.ru,swh_gov_domains
izor.sakha.gov.ru,swh_gov_domains
ja.invest.khv.gov.ru,swh_gov_domains
jakutsk.sakha.gov.ru,swh_gov_domains
join.cea.gov.ru,swh_gov_domains
kadry.sakha.gov.ru,swh_gov_domains
kargasok.social.tomsk.gov.ru,swh_gov_domains
kchr.gov.ru,swh_gov_domains
kcsoale.social.tomsk.gov.ru,swh_gov_domains
kcsotm7.social.tomsk.gov.ru,swh_gov_domains
kedrovyi.social.tomsk.gov.ru,swh_gov_domains
khv.gov.ru,swh_gov_domains
kids.minpromtorg.gov.ru,swh_gov_domains
knd-project.ac.gov.ru,swh_gov_domains
knd.ac.gov.ru,swh_gov_domains
ko.invest.khv.gov.ru,swh_gov_domains
kolcssp.social.tomsk.gov.ru,swh_gov_domains
kolpashevo.social.tomsk.gov.ru,swh_gov_domains
kostroma.gov.ru,swh_gov_domains
kozhevnikovo.social.tomsk.gov.ru,swh_gov_domains
kpi.rpn.gov.ru,swh_gov_domains
ks.sakha.gov.ru,swh_gov_domains
ksv.rpn.gov.ru,swh_gov_domains
ld.social.tomsk.gov.ru,swh_gov_domains
liam.rpn.gov.ru,swh_gov_domains
limited.mchs.gov.ru,swh_gov_domains
lk.rosnedra.gov.ru,swh_gov_domains
lk.rpn.gov.ru,swh_gov_domains
lk.ugeso.sakhalin.gov.ru,swh_gov_domains
lync-vm01.cea.gov.ru,swh_gov_domains
lync-vm02.cea.gov.ru,swh_gov_domains
lync.sakha.gov.ru,swh_gov_domains
lyncdiscover.cea.gov.ru,swh_gov_domains
lyncdiscover.sakha.gov.ru,swh_gov_domains
lyncdiscoverinternal.sakha.gov.ru,swh_gov_domains
lyncext.cea.gov.ru,swh_gov_domains
m.invest.khv.gov.ru,swh_gov_domains
m.psi.mchs.gov.ru,swh_gov_domains
m.sed.khv.gov.ru,swh_gov_domains
madeinrussia.gov.ru,swh_gov_domains
mail-srv.fas.gov.ru,swh_gov_domains
mail.21.mchs.gov.ru,swh_gov_domains
mail.23.mchs.gov.ru,swh_gov_domains
mail.30.fskn.gov.ru,swh_gov_domains
mail.34.mchs.gov.ru,swh_gov_domains
mail.44.mchs.gov.ru,swh_gov_domains
mail.64.mchs.gov.ru,swh_gov_domains
mail.76.mchs.gov.ru,swh_gov_domains
mail.78.mchs.gov.ru,swh_gov_domains
mail.92.mchs.gov.ru,swh_gov_domains
mail.ac.gov.ru,swh_gov_domains
mail.atd.gov.ru,swh_gov_domains
mail.atr.gov.ru,swh_gov_domains
mail.dpo.tomsk.gov.ru,swh_gov_domains
mail.edu.gov.ru,swh_gov_domains
mail.fas.gov.ru,swh_gov_domains
mail.fskn.gov.ru,swh_gov_domains
mail.kchr.gov.ru,swh_gov_domains
mail.lk.rosnedra.gov.ru,swh_gov_domains
mail.mvd.gov.ru,swh_gov_domains
mail.pay.gov.ru,swh_gov_domains
mail.rosnedra.gov.ru,swh_gov_domains
mail.rossvyaz.gov.ru,swh_gov_domains
mail.rpn.gov.ru,swh_gov_domains
mail.sakha.gov.ru,swh_gov_domains
mail.sakhalin.gov.ru,swh_gov_domains
mail.saratov.gov.ru,swh_gov_domains
mail.sev.gov.ru,swh_gov_domains
mail.ufo.gov.ru,swh_gov_domains
mail.urfo.gov.ru,swh_gov_domains
mari-el.gov.ru,swh_gov_domains
marinychev.sakha.gov.ru,swh_gov_domains
mchs.gov.ru,swh_gov_domains
media.tambov.gov.ru,swh_gov_domains
medo.sakha.gov.ru,swh_gov_domains
meet.sakha.gov.ru,swh_gov_domains
mfc.kamchatka.gov.ru,swh_gov_domains
mfso.saratov.gov.ru,swh_gov_domains
migrakvota.gov.ru,swh_gov_domains
minagro.saratov.gov.ru,swh_gov_domains
mineconomic.sakha.gov.ru,swh_gov_domains
minenergo.gov.ru,swh_gov_domains
minfin.rk.gov.ru,swh_gov_domains
minfin.sakha.gov.ru,swh_gov_domains
minforest.saratov.gov.ru,swh_gov_domains
mingkh.sakha.gov.ru,swh_gov_domains
minimush.sakha.gov.ru,swh_gov_domains
mininvest.sakha.gov.ru,swh_gov_domains
minkavkaz.gov.ru,swh_gov_domains
minkult.sakha.gov.ru,swh_gov_domains
minmol.sakha.gov.ru,swh_gov_domains
minobchestvo.sakha.gov.ru,swh_gov_domains
minobr.sakha.gov.ru,swh_gov_domains
minobrnauki.gov.ru,swh_gov_domains
minpredpr.sakha.gov.ru,swh_gov_domains
minpriroda.sakha.gov.ru,swh_gov_domains
minprofobr.sakha.gov.ru,swh_gov_domains
minprom.sakha.gov.ru,swh_gov_domains
minsel.sakha.gov.ru,swh_gov_domains
minsport.gov.ru,swh_gov_domains
minsport.sakha.gov.ru,swh_gov_domains
minstroy.sakha.gov.ru,swh_gov_domains
minsvyaz.sakha.gov.ru,swh_gov_domains
mintrans.sakha.gov.ru,swh_gov_domains
mintrud.sakha.gov.ru,swh_gov_domains
minzdrav.sakha.gov.ru,swh_gov_domains
mirsud.sakha.gov.ru,swh_gov_domains
mjd.med.saratov.gov.ru,swh_gov_domains
mnr.gov.ru,swh_gov_domains
mobile.parlament.gov.ru,swh_gov_domains
mobileapp.ac.gov.ru,swh_gov_domains
