domain,source
althingi.is,swh_gov_domains
domstolasyslan.is,swh_gov_domains
government.is,swh_gov_domains
sbc01.government.is,swh_gov_domains
simi1.government.is,swh_gov_domains
simi2.government.is,swh_gov_domains
sip.government.is,swh_gov_domains
stjornarradid.is,swh_gov_domains
webcon.government.is,swh_gov_domains
xrd.government.is,swh_gov_domains
